LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,Mean_Payment,Mean_Bill,MP_<_MB/2,Most_Common,Limit_Status,Sept_Amount,Tree1,Tree2,Tree3,Tree4,Tree5,Tree6,Tree7,Tree8,Heredity1
230000,1,3,1,55,0,0,0,0,0,0,214423,214585,170063,176893,183699,188700,10000,10000,10000,10000,10000,9000,0,9833.333333333334,191393.83333333334,1,0.0,4.7363608695652175,1,0,1,0,0,0,0,0,0,0
460000,2,1,2,26,-1,-1,-1,-1,-1,-1,18738,16345,20246,9936,10833,21169,16447,20373,10018,12387,21865,13898,0,15831.333333333334,16211.166666666666,0,-1.0,0.004954347826086956,1,0,1,0,0,0,0,0,0,1
50000,2,2,3,37,-1,-1,-1,-1,-1,0,1149,1420,1253,190,13390,9902,1424,1256,190,13400,30,16447,0,5457.833333333333,4550.666666666667,0,-1.0,-0.10886,0,1,0,0,0,0,0,0,0,1
180000,2,1,2,25,0,-1,-1,0,-1,0,23800,1246,3430,8430,92925,88283,1246,3430,5000,92925,5000,5000,0,18766.833333333332,36352.333333333336,0,-1.0,0.5861833333333333,0,0,1,0,0,0,0,0,0,0
320000,1,2,1,39,0,0,0,0,0,0,103918,93768,91523,91579,91193,92837,9203,3317,3506,4218,5000,6080,0,5220.666666666667,94136.33333333333,1,0.0,1.66716875,1,0,1,0,0,0,0,0,0,0
30000,2,1,2,25,0,0,2,0,0,2,19801,20449,19798,20217,21435,19239,3000,0,700,1500,0,323,0,920.5,20156.5,1,0.0,3.8472,0,0,1,0,0,0,0,0,0,0
80000,2,1,2,25,0,0,0,0,0,0,40764,41765,42251,46475,48156,50419,2000,1776,5000,3000,5000,2500,0,3212.6666666666665,44971.666666666664,1,0.0,3.131925,0,0,1,0,0,0,0,0,0,0
70000,2,2,2,25,0,0,0,0,0,0,32486,33640,35286,36889,34152,36694,2000,2500,2519,5090,3100,0,0,2534.8333333333335,34857.833333333336,1,0.0,2.770542857142857,0,0,1,0,0,0,0,0,0,0
400000,2,1,2,29,-2,-2,-2,-2,-2,-2,7622,38849,13586,19502,3809,4512,39097,13653,19617,3930,7021,24987,0,18050.833333333332,14646.666666666666,0,-2.0,-0.0510625,0,0,1,0,0,0,0,0,0,4
120000,2,2,1,40,0,0,0,0,0,0,109399,109397,36850,37739,38381,39142,3900,1700,1500,1400,1400,1500,0,1900.0,61818.0,1,0.0,2.9959,1,0,1,0,0,0,0,0,0,0
320000,2,1,2,30,0,0,0,0,0,0,113801,90354,88467,79241,83530,90573,5017,4057,4014,8531,15005,5033,0,6942.833333333333,90994.33333333333,1,0.0,1.575965625,1,0,1,0,0,0,0,0,0,0
450000,1,2,1,44,-1,-1,-1,-1,-1,-1,19951,7277,1096,1968,1575,3889,8203,1105,2012,2007,4019,510,0,2976.0,5959.333333333333,1,-1.0,0.03977777777777778,1,0,1,0,0,0,0,0,0,1
50000,2,2,1,33,0,0,0,0,0,0,47327,48765,49149,44073,40260,30222,2200,1518,1414,1432,1300,1102,0,1494.3333333333333,43299.333333333336,1,0.0,5.0166,1,0,1,0,0,0,0,0,0,0
70000,2,2,1,32,2,2,3,2,0,0,68321,73190,71489,68981,66577,71013,6600,0,0,2500,5500,0,0,2433.3333333333335,69928.5,1,2.0,5.7853,0,0,0,0,0,0,1,0,0,4
100000,2,2,1,38,2,2,2,2,0,0,36414,37516,38622,37706,38148,40630,2000,2000,0,1369,3100,0,0,1411.5,38172.666666666664,1,2.0,2.20567,0,0,0,0,0,0,1,0,0,4
370000,2,3,1,34,0,0,0,0,0,0,104114,233130,222640,184330,169078,167940,210000,9413,7900,6000,6000,7000,0,41052.166666666664,180205.33333333334,1,0.0,2.256537837837838,0,0,1,0,0,0,0,0,0,0
220000,1,1,1,53,-1,-1,-1,-1,-1,-1,1136,642,1582,1109,3319,2113,642,1582,1109,3319,2113,5410,0,2362.5,1650.1666666666667,0,-1.0,-0.019427272727272727,0,0,1,0,0,0,0,0,0,1
270000,2,2,2,42,-1,-1,-1,-2,-2,-2,12263,10025,0,0,0,0,10025,0,0,0,0,0,0,1670.8333333333333,3714.6666666666665,1,-2.0,0.04541851851851852,1,1,0,0,0,0,0,0,0,1
420000,1,2,1,36,0,0,0,0,0,0,56068,55115,19304,22304,28465,38182,15005,10013,10000,10000,20000,20000,0,14169.666666666666,36573.0,1,0.0,0.320047619047619,1,0,1,0,0,0,0,0,0,0
280000,1,1,2,34,0,0,0,0,0,0,251267,258944,262562,164059,131807,180524,15000,10565,20253,20518,155067,11007,0,38735.0,208193.83333333334,1,0.0,3.6312607142857143,1,0,1,0,0,0,0,0,0,0
280000,1,2,2,30,-1,-1,-1,-1,-1,-1,651,1650,651,651,651,651,1650,651,651,651,651,0,0,709.0,817.5,0,-1.0,0.002325,0,0,1,0,0,0,0,0,0,1
160000,2,2,1,31,0,0,0,0,0,0,63780,64675,56561,52338,31133,27590,3518,3015,2128,2000,1000,2473,0,2355.6666666666665,49346.166666666664,1,0.0,1.76214375,1,0,1,0,0,0,0,0,0,0
320000,2,2,2,42,-1,-1,-1,-1,-1,0,2920,2610,9433,2490,2655,1070,2610,9439,2493,2655,0,5682,0,3813.1666666666665,3529.6666666666665,0,-1.0,-0.005315625,0,0,1,0,0,0,0,0,0,1
20000,2,2,2,24,0,0,0,0,0,0,20073,19940,19441,18680,19071,19217,1319,1291,656,679,784,376,0,850.8333333333334,19403.666666666668,1,0.0,5.56585,1,0,1,0,0,0,0,0,0,0
130000,2,2,1,28,0,0,0,0,0,0,123943,126857,127706,121939,81506,83234,6500,6600,6000,3100,3200,3300,0,4783.333333333333,110864.16666666667,1,0.0,4.896038461538462,1,0,1,0,0,0,0,0,0,0
110000,2,2,1,38,-2,-2,-2,-2,-2,-2,4976,2532,3102,1979,690,1042,2532,3102,1979,690,1042,8420,0,2960.8333333333335,2386.8333333333335,0,-2.0,-0.03130909090909091,1,0,1,0,0,0,0,0,0,4
30000,1,2,2,26,3,2,2,0,0,0,30311,31213,30425,30062,30270,29176,1700,0,1310,908,915,1052,0,980.8333333333334,30242.833333333332,1,0.0,5.8524,1,0,0,0,0,0,1,0,0,6
200000,2,3,2,30,0,0,0,0,0,0,185723,166726,160181,161469,104232,151726,8009,6402,6715,4625,50086,5458,0,13549.166666666666,155009.5,1,0.0,4.24381,1,0,1,0,0,0,0,0,0,0
50000,2,2,2,22,0,0,0,0,0,0,18471,19483,19431,19307,19361,19738,1329,1307,683,857,856,834,0,977.6666666666666,19298.5,1,0.0,2.1985,0,0,1,0,0,0,0,0,0,0
80000,2,1,2,26,0,0,0,0,0,0,78025,80224,81619,80030,79434,81348,3500,3300,3100,2900,3200,3100,0,3183.3333333333335,80113.33333333333,1,0.0,5.76975,0,0,1,0,0,0,0,0,0,0
350000,1,2,2,51,0,0,0,0,0,0,39943,40859,45398,50634,60540,65074,1859,5398,5634,10540,5096,2296,0,5137.166666666667,50408.0,1,0.0,0.7760714285714285,0,0,1,0,0,0,0,0,0,0
240000,2,1,1,33,0,0,0,0,0,0,214361,218626,223329,227820,227154,231935,7830,8231,8332,8187,8500,8029,0,8184.833333333333,223870.83333333334,1,0.0,5.39215,0,0,1,0,0,0,0,0,0,0
180000,2,2,2,47,-1,-1,-1,-1,-1,-1,4164,701,411,955,416,2408,701,411,960,416,2408,1609,0,1084.1666666666667,1509.1666666666667,0,-1.0,0.014166666666666666,1,0,1,0,0,0,0,0,0,1
180000,1,1,1,35,-1,-1,-1,-1,-1,-1,574,396,395,846,1027,381,396,395,848,1027,381,5819,0,1477.6666666666667,603.1666666666666,0,-1.0,-0.02915,0,0,1,0,0,0,0,0,0,1
340000,2,2,1,48,-1,-1,-1,0,0,-1,4052,0,4105,2895,2895,2360,0,4105,0,0,2360,1090,0,1259.1666666666667,2717.8333333333335,1,-1.0,0.025741176470588236,1,1,0,0,0,0,0,0,0,1
150000,2,2,1,31,1,-2,-1,-1,-1,-2,6526,779,8927,8660,692,0,783,9098,8660,698,0,0,0,3206.5,4264.0,0,-1.0,0.0423,1,0,1,0,0,0,0,0,0,-2
140000,2,2,2,36,0,0,2,2,0,0,134783,142708,143475,136331,135778,135910,12800,5000,0,5100,5000,5000,0,5483.333333333333,138164.16666666666,1,0.0,5.6863214285714285,0,1,0,0,0,0,0,0,0,0
50000,2,2,1,42,0,0,0,0,0,0,11618,12641,13953,13924,14399,14610,1216,1528,499,700,600,541,0,847.3333333333334,13524.166666666666,1,0.0,1.52122,0,0,1,0,0,0,0,0,0,0
110000,2,2,2,25,0,0,0,0,0,0,111115,113515,111815,79375,78541,79731,6000,5000,3000,3100,3000,3000,0,3850.0,95682.0,1,0.0,5.009018181818182,1,0,1,0,0,0,0,0,0,0
50000,2,1,2,50,0,0,0,0,0,0,51016,49000,20356,20241,20304,20119,2098,1303,698,719,716,833,0,1061.1666666666667,30172.666666666668,1,0.0,3.49338,1,0,1,0,0,0,0,0,0,0
340000,2,2,2,47,0,0,0,0,0,0,196112,183453,167592,162628,142779,139548,6446,6207,5758,4853,4940,4600,0,5467.333333333333,165352.0,1,0.0,2.8214941176470587,1,0,1,0,0,0,0,0,0,0
400000,2,1,1,35,-2,-2,-2,-2,-2,-2,4689,10043,17883,9322,15693,5588,10097,18057,9368,15771,5616,10173,0,11513.666666666666,10536.333333333334,0,-2.0,-0.01466,0,0,1,0,0,0,0,0,0,4
140000,1,2,2,36,0,0,0,0,0,2,59693,61732,62411,64372,70015,68745,3000,2300,3000,6700,0,3000,0,3000.0,64494.666666666664,1,0.0,2.635485714285714,0,0,1,0,0,0,0,0,0,0
50000,2,3,1,44,0,0,0,0,0,0,47569,48768,49234,21067,15007,31043,1986,1452,1200,300,27000,1412,0,5558.333333333333,35448.0,1,0.0,3.58676,1,0,1,0,0,0,0,0,0,0
150000,1,2,2,37,0,0,0,0,0,0,71341,62432,56091,58919,60363,40448,4117,4002,5000,1925,5316,5000,0,4226.666666666667,58265.666666666664,1,0.0,2.16156,1,0,1,0,0,0,0,0,0,0
220000,1,1,2,28,0,0,0,0,0,0,127021,132595,102667,108998,117186,121062,28500,5000,9604,10000,6000,14000,0,12184.0,118254.83333333333,1,0.0,2.8928409090909093,1,0,1,0,0,0,0,0,0,0
20000,1,3,1,37,0,-1,0,0,0,0,18629,19202,20459,19493,17289,17684,21473,1576,2000,600,1000,700,0,4558.166666666667,18792.666666666668,1,0.0,4.27035,0,0,1,0,0,0,0,0,0,0
70000,2,2,2,22,0,0,0,0,0,-1,68247,68263,22551,16008,0,13180,2120,1010,328,0,13180,2000,0,3106.3333333333335,31374.833333333332,1,0.0,2.423014285714286,1,1,0,0,0,0,0,0,0,0
200000,2,2,2,37,2,0,0,0,0,0,214261,210315,206563,202896,173111,170326,8000,9000,8000,7000,7200,10500,0,8283.333333333334,196245.33333333334,1,0.0,5.63886,1,0,0,0,0,0,1,0,0,0
200000,2,1,2,36,-2,-2,-2,-2,-1,-1,0,0,0,932,2469,0,0,0,932,2487,0,0,0,569.8333333333334,566.8333333333334,0,-2.0,-9e-05,0,0,1,0,0,0,0,0,0,4
300000,2,1,2,30,0,0,0,0,0,0,217329,206703,203164,164371,161331,154515,8000,20219,7500,6500,7500,6000,0,9286.5,184568.83333333334,1,0.0,3.505646666666667,1,0,1,0,0,0,0,0,0,0
20000,2,1,2,22,0,0,0,0,0,0,20137,20179,18067,18666,19115,19547,1300,1301,900,900,900,1600,0,1150.1666666666667,19285.166666666668,1,0.0,5.4405,1,0,1,0,0,0,0,0,0,0
20000,1,5,2,22,2,0,0,0,0,0,18565,17204,17285,18085,11205,5982,0,1200,1000,500,1000,0,0,616.6666666666666,14721.0,1,0.0,4.2313,1,0,0,0,0,0,1,0,0,0
30000,1,1,1,33,0,0,0,0,0,0,28700,28639,30171,29322,28572,0,1800,2300,1508,1000,0,0,0,1101.3333333333333,24234.0,1,0.0,4.626533333333334,1,0,1,0,0,0,0,0,0,0
50000,1,3,1,29,1,2,0,0,0,0,22446,21799,23130,24432,26862,29244,0,1698,2000,3000,3000,5000,0,2449.6666666666665,24652.166666666668,1,0.0,2.6643,0,0,0,1,0,0,0,0,0,2
100000,2,3,2,48,-1,-1,-1,0,0,0,16584,16009,64886,66202,72526,74323,16137,64886,2353,10000,3000,2670,0,16507.666666666668,51755.0,1,-1.0,2.11484,0,0,1,0,0,0,0,0,0,1
20000,2,1,2,24,0,0,0,0,0,0,15036,16069,16774,17266,17539,18033,1580,1280,770,700,785,600,0,952.5,16786.166666666668,1,0.0,4.7501,0,0,1,0,0,0,0,0,0,0
130000,2,2,1,26,0,0,0,0,0,0,24579,23741,11666,11806,11081,11396,1187,1500,616,500,500,485,0,798.0,15711.5,1,0.0,0.6883153846153847,1,0,1,0,0,0,0,0,0,0
200000,2,1,2,28,-1,-1,-1,0,-1,0,339,5322,7756,4792,3107,17423,5322,7756,0,38700,16724,6393,0,12482.5,6456.5,0,-1.0,-0.18078,0,1,0,0,0,0,0,0,0,1
30000,2,2,2,30,0,0,2,0,0,0,16570,18989,18387,22047,23691,25547,3000,0,4000,2000,2250,1500,0,2125.0,20871.833333333332,1,0.0,3.7493666666666665,0,0,1,0,0,0,0,0,0,0
100000,1,1,2,26,-1,0,0,0,0,0,2724,46286,46435,4398,3437,3476,45000,2300,1000,0,1000,100,0,8233.333333333334,17792.666666666668,1,0.0,0.57356,0,0,1,0,0,0,0,0,0,0
80000,1,2,1,29,0,0,-1,-1,-1,0,80832,40283,317,401,34985,37004,2000,450,500,35000,3000,2000,0,7158.333333333333,32303.666666666668,1,-1.0,1.8859,1,0,1,0,0,0,0,0,0,0
300000,1,2,2,41,0,0,0,-1,-1,2,34480,31159,18580,1400,6297,977,1472,1000,1410,6297,0,19480,0,4943.166666666667,15482.166666666666,1,0.0,0.21078,1,0,1,0,0,0,0,0,0,0
130000,1,1,2,30,0,0,0,0,0,0,16757,21481,22389,22535,24236,20246,5000,1598,744,2000,744,3000,0,2181.0,21274.0,1,0.0,0.8812153846153846,0,0,1,0,0,0,0,0,0,0
80000,1,4,2,27,-2,-2,-2,-2,-2,-2,46089,4840,0,0,0,0,4840,0,0,0,0,0,0,806.6666666666666,8488.166666666666,1,-2.0,0.5761125,1,1,0,0,0,0,0,0,0,4
360000,2,3,2,41,-2,-2,-2,-2,-2,-2,3578,3658,3578,3578,3578,4268,3658,3578,3578,3578,4268,3578,0,3706.3333333333335,3706.3333333333335,0,-2.0,0.0,0,0,1,0,0,0,0,0,0,4
290000,2,2,1,50,0,0,0,0,0,0,272799,261286,246740,224260,233251,226100,10109,10126,7095,30227,40213,40211,0,22996.833333333332,244072.66666666666,1,0.0,4.57398275862069,1,0,1,0,0,0,0,0,0,0
30000,2,2,2,23,0,0,0,0,0,2,28138,22517,24148,25437,28391,27801,2000,2000,2000,3700,0,1500,0,1866.6666666666667,26072.0,1,0.0,4.841066666666666,1,0,1,0,0,0,0,0,0,0
180000,1,1,2,29,1,-1,-1,-1,-1,-1,0,100000,0,7632,0,6071,100000,0,7632,0,6071,0,0,18950.5,18950.5,0,-1.0,0.0,0,0,1,0,0,0,0,0,0,-1
140000,2,1,2,40,0,0,-1,0,0,-2,51270,54000,4117,6817,0,0,4500,4117,3000,0,0,0,0,1936.1666666666667,19367.333333333332,1,0.0,0.74705,1,0,1,0,0,0,0,0,0,0
50000,2,2,1,22,0,0,0,0,0,0,48255,41550,35553,23711,25975,900,2400,1842,1000,1928,900,31150,0,6536.666666666667,29324.0,1,0.0,2.73448,1,0,1,0,0,0,0,0,0,0
100000,2,2,2,25,0,0,0,0,0,0,62665,63694,65169,66501,66818,69335,2300,2500,2500,2500,3500,2602,0,2650.3333333333335,65697.0,1,0.0,3.7828,0,0,1,0,0,0,0,0,0,0
180000,2,5,1,41,-1,-1,-1,-1,-1,-1,22777,20311,20726,22111,25560,2461,20328,20789,22169,25560,2461,10947,0,17042.333333333332,18991.0,0,-1.0,0.06495555555555556,1,0,1,0,0,0,0,0,0,1
230000,1,1,2,28,0,0,2,0,0,0,70966,70366,66633,56055,22935,17354,5606,1050,1634,3000,3203,1000,0,2582.1666666666665,50718.166666666664,1,0.0,1.2557217391304347,1,0,1,0,0,0,0,0,0,0
230000,2,2,1,30,-1,-1,-1,-1,0,-1,6294,1935,-74,926,426,926,1945,0,1500,0,1000,0,0,740.8333333333334,1738.8333333333333,1,-1.0,0.026034782608695652,1,0,1,0,0,0,0,0,0,1
140000,1,2,2,27,0,0,0,0,0,0,80210,67746,76230,77954,78953,81848,10000,10000,3393,3260,5000,3000,0,5775.5,77156.83333333333,1,0.0,3.0592,1,0,1,0,0,0,0,0,0,0
20000,2,1,2,27,0,0,0,0,0,0,5635,5735,4941,4236,3200,1375,1186,1300,1246,264,375,700,0,845.1666666666666,4187.0,1,0.0,1.00255,1,0,1,0,0,0,0,0,0,0
50000,2,1,2,24,0,0,0,0,0,0,48482,39603,23610,18079,18668,17273,2000,1504,1000,1000,1000,1000,0,1250.6666666666667,27619.166666666668,1,0.0,3.16422,1,0,1,0,0,0,0,0,0,0
190000,2,1,2,26,1,-1,0,0,0,0,0,2236,5265,5034,1091,0,2236,3265,3060,22,0,0,0,1430.5,2271.0,0,0.0,0.026542105263157895,0,0,1,0,0,0,0,0,0,-1
500000,2,1,2,29,0,0,0,0,2,2,201500,196051,161342,154127,149472,139130,10000,7031,10100,5663,0,4448,0,6207.0,166937.0,1,0.0,1.92876,1,0,1,0,0,0,0,0,0,0
70000,2,3,2,42,0,0,0,0,0,0,69470,70279,70207,30348,28320,28704,3085,2808,2455,1337,2000,882,0,2094.5,49554.666666666664,1,0.0,4.068014285714286,1,0,1,0,0,0,0,0,0,0
130000,2,3,1,28,0,0,0,0,-2,-2,100143,50456,50000,0,0,0,2500,1000,0,0,0,0,0,583.3333333333334,33433.166666666664,1,0.0,1.5161461538461538,1,1,0,0,0,0,0,0,0,0
240000,2,1,2,27,-2,-1,-1,-1,-1,-2,5886,5055,8774,1854,-9584,-15483,5055,8774,1854,0,0,66971,0,13775.666666666666,-583.0,0,-1.0,-0.35896666666666666,1,0,1,0,0,0,0,0,0,2
90000,1,2,2,38,0,0,0,0,0,0,17621,18718,19809,20874,21228,21736,1700,1700,1700,1000,1000,1000,0,1350.0,19997.666666666668,1,0.0,1.2431777777777777,0,0,1,0,0,0,0,0,0,0
20000,2,3,2,24,1,2,0,0,0,0,19154,18165,17233,7630,1730,0,0,1333,500,100,0,3200,0,855.5,10652.0,1,0.0,2.93895,1,0,0,1,0,0,0,0,0,2
60000,2,2,2,23,2,2,-2,-2,-1,-1,2516,0,0,0,1524,25421,0,0,0,1524,25421,1000,0,4657.5,4910.166666666667,0,-2.0,0.025266666666666666,0,0,0,0,0,0,1,0,0,4
80000,1,2,1,23,-2,-2,-2,-2,-2,-2,795,1698,798,-2,748,708,1703,800,0,750,810,1310,0,895.5,790.8333333333334,0,-2.0,-0.00785,1,1,0,0,0,0,0,0,0,4
140000,2,2,2,53,0,0,0,0,0,0,8068,9446,13271,11243,12091,12691,1535,5004,1451,1000,1000,3194,0,2197.3333333333335,11135.0,1,0.0,0.38304285714285713,0,0,1,0,0,0,0,0,0,0
180000,1,1,2,33,0,0,2,0,0,0,33331,35311,31648,23461,20671,17122,5317,23,208,10,51,0,0,934.8333333333334,26924.0,1,0.0,0.8663055555555556,1,1,0,0,0,0,0,0,0,0
70000,1,2,2,38,0,0,2,0,0,0,27000,31809,29776,30148,29918,29399,5600,0,1500,1057,2000,1035,0,1865.3333333333333,29675.0,1,0.0,2.3836857142857144,0,0,1,0,0,0,0,0,0,0
360000,2,2,1,38,-1,-1,-1,0,-1,0,994,0,27566,28558,12495,18906,0,27566,2513,12495,8906,1841,0,8886.833333333334,14753.166666666666,0,-1.0,0.09777222222222222,0,0,1,0,0,0,0,0,0,1
130000,2,3,2,36,-1,-1,-1,-1,-1,-1,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1938,0,1771.3333333333333,1738.0,0,-1.0,-0.0015384615384615385,0,0,1,0,0,0,0,0,0,1
20000,1,1,2,28,1,-2,-2,-2,-1,0,0,0,0,0,12723,30000,0,0,0,12723,18000,32200,0,10487.166666666666,7120.5,0,-2.0,-1.01,0,1,0,0,0,0,0,0,0,-2
280000,1,2,2,26,-2,-2,-2,-2,-2,-2,2103,2768,4425,23083,489,2937,2781,4447,23198,491,2951,0,0,5644.666666666667,5967.5,0,-2.0,0.006917857142857143,0,0,1,0,0,0,0,0,0,4
300000,1,2,1,35,1,2,0,0,0,0,240394,239798,242518,224580,179060,154320,10000,10000,8000,8000,10000,3632,0,8272.0,213445.0,1,0.0,4.10346,1,0,0,1,0,0,0,0,0,2
10000,1,3,2,21,0,0,2,0,0,0,4797,6457,6154,6154,6280,0,2400,0,0,126,0,0,0,421.0,4973.666666666667,1,0.0,2.7316,0,1,0,0,0,0,0,0,0,0
100000,1,1,1,63,0,0,0,0,0,0,61228,59936,59038,52735,46667,49009,2810,2954,2307,1756,3181,0,0,2168.0,54768.833333333336,1,0.0,3.15605,1,0,1,0,0,0,0,0,0,0
20000,2,2,1,50,1,-1,-1,-1,-1,0,-5,4995,2197,3047,4262,7163,5000,2200,6050,5000,3000,2000,0,3875.0,3609.8333333333335,0,-1.0,-0.07955,0,0,1,0,0,0,0,0,0,-1
160000,2,5,1,52,0,0,0,0,0,0,202638,208706,210143,75166,68355,69602,7638,6263,2394,2274,2172,2291,0,3838.6666666666665,139101.66666666666,1,0.0,5.0723625,1,0,1,0,0,0,0,0,0,0
50000,1,1,2,23,0,0,0,0,0,0,34376,35300,32106,32994,18220,18755,1806,1612,1500,652,828,957,0,1225.8333333333333,28625.166666666668,1,0.0,3.28792,1,0,1,0,0,0,0,0,0,0
150000,2,3,2,23,0,0,0,0,0,0,6319,8190,6686,7686,4526,65839,2000,1000,1000,0,63300,11632,0,13155.333333333334,16541.0,0,0.0,0.13542666666666667,0,0,1,0,0,0,0,0,0,0
20000,2,2,2,22,0,0,0,0,0,0,17356,18205,10140,10345,7552,8001,1274,1119,324,278,579,170,0,624.0,11933.166666666666,1,0.0,3.39275,1,1,0,0,0,0,0,0,0,0
150000,2,2,2,34,3,3,4,4,5,5,103389,108189,112968,117613,122161,129616,8000,8000,8000,8000,10000,5000,0,7833.333333333333,115656.0,1,3.0,4.312906666666667,0,0,0,0,0,0,0,1,0,9
290000,1,1,2,36,0,0,0,0,0,0,215472,222699,213253,126952,103575,56564,11000,9500,4000,3003,2000,2000,0,5250.5,156419.16666666666,1,0.0,3.1276275862068967,1,0,1,0,0,0,0,0,0,0
50000,1,2,2,35,0,0,0,0,0,0,18510,19418,21097,21759,22421,23061,1500,2000,1000,1000,1000,1203,0,1283.8333333333333,21044.333333333332,1,0.0,2.37126,0,0,1,0,0,0,0,0,0,0
70000,2,2,2,42,1,2,0,0,0,0,70803,67344,59018,48033,48833,49736,10,2200,2100,1900,1841,1945,0,1666.0,57294.5,1,0.0,4.7681571428571425,1,0,0,1,0,0,0,0,0,2
300000,2,1,2,28,0,0,0,0,-1,0,4553,4042,2060,0,78794,80385,1033,1000,0,78794,2900,3000,0,14454.5,28305.666666666668,0,0.0,0.27702333333333334,0,1,0,0,0,0,0,0,0,0
100000,2,1,2,27,-1,-1,-1,-1,-1,-1,3904,398,931,5983,2010,1413,400,931,5983,2010,1413,3655,0,2398.6666666666665,2439.8333333333335,0,-1.0,0.00247,1,0,1,0,0,0,0,0,0,1
100000,2,3,1,32,-1,-1,2,-1,0,-1,24002,22329,2781,32231,2781,21651,2781,0,32231,0,21651,26748,0,13901.833333333334,17629.166666666668,0,-1.0,0.22364,1,0,1,0,0,0,0,0,0,1
50000,1,2,1,35,0,0,0,0,0,0,20274,44996,21147,21964,21405,20297,2600,1800,1500,1000,1000,1000,0,1483.3333333333333,25013.833333333332,1,0.0,2.82366,0,0,1,0,0,0,0,0,0,0
180000,2,2,1,35,-1,-1,-1,-1,-2,-2,1264,176,1247,0,0,0,176,1247,0,0,0,1768,0,531.8333333333334,447.8333333333333,0,-1.0,-0.0028,1,1,0,0,0,0,0,0,0,1
50000,1,2,2,52,0,0,0,-1,0,0,45840,47595,28491,3642,12291,16674,8000,8080,15012,10000,8000,2000,0,8515.333333333334,25755.5,1,0.0,2.06882,1,0,1,0,0,0,0,0,0,0
360000,2,1,1,51,-2,-2,-2,-2,-2,-2,1495,1117,7062,-3,1178,-2,1120,7065,0,1181,0,1758,0,1854.0,1807.8333333333333,0,-2.0,-0.0007694444444444445,0,1,0,0,0,0,0,0,0,4
310000,2,1,2,44,-1,-1,-1,0,0,-1,11983,7759,16799,32372,6680,4732,7797,16818,20313,1006,4739,6615,0,9548.0,13387.5,0,-1.0,0.07431290322580646,0,0,1,0,0,0,0,0,0,1
30000,1,2,2,28,0,0,0,0,0,-2,26054,25144,25775,18585,0,0,2000,2000,2000,0,0,0,0,1000.0,15926.333333333334,1,0.0,2.9852666666666665,1,0,1,0,0,0,0,0,0,0
180000,1,2,2,32,0,0,0,0,-1,0,45469,39368,9652,10775,1943,13243,5000,2000,3000,1943,13000,170000,0,32490.5,20075.0,0,0.0,-0.41385,1,0,1,0,0,0,0,0,0,0
90000,2,2,2,47,0,0,0,0,0,0,81902,71768,72163,27124,27724,28724,3274,2271,1400,1000,1000,1000,0,1657.5,51567.5,1,0.0,3.3273333333333333,1,0,1,0,0,0,0,0,0,0
200000,2,3,1,53,0,0,0,0,0,0,98426,91948,17042,10075,5107,7789,52306,1000,212,102,7786,4000,0,10901.0,38397.833333333336,1,0.0,0.824905,1,1,0,0,0,0,0,0,0,0
500000,2,1,2,28,0,0,0,0,0,0,5392,6038,6972,7037,7603,10602,1502,1502,502,1003,10024,40060,0,9098.833333333334,7274.0,0,0.0,-0.021898,0,0,1,0,0,0,0,0,0,0
230000,2,2,2,27,-1,0,0,0,0,0,79872,85538,77063,40102,52454,12314,10033,5010,5,45000,8000,35660,0,17284.666666666668,57890.5,1,0.0,1.0592826086956522,1,1,0,0,0,0,0,0,0,0
50000,1,2,2,28,0,0,2,2,0,0,5281,7025,7758,8459,8635,7473,2000,1000,1000,282,1000,500,0,963.6666666666666,7438.5,1,0.0,0.77698,0,0,1,0,0,0,0,0,0,0
20000,2,3,1,43,0,0,0,0,0,0,9540,11788,14137,16283,17108,18005,2422,2560,2426,1038,1116,1332,0,1815.6666666666667,14476.833333333334,1,0.0,3.79835,0,0,1,0,0,0,0,0,0,0
70000,1,2,2,62,6,5,4,3,2,0,112202,103834,95609,86494,79359,74937,0,0,0,0,2150,2511,0,776.8333333333334,92072.5,1,0.0,7.825342857142857,1,0,0,0,0,0,1,0,0,30
470000,2,2,1,54,1,2,0,0,0,0,358581,351295,358671,367492,374249,381132,0,13033,14800,14359,13897,14425,0,11752.333333333334,365236.6666666667,1,0.0,4.512565957446808,0,0,0,1,0,0,0,0,0,2
30000,1,1,2,30,0,0,2,0,0,0,13216,15003,15461,16204,16642,17067,2000,1000,1000,700,700,700,0,1016.6666666666666,15598.833333333334,1,0.0,2.9164333333333334,0,0,1,0,0,0,0,0,0,0
270000,1,1,2,36,0,0,0,2,0,0,78630,68921,46512,40335,37165,22156,10076,4018,14,2051,2000,0,0,3026.5,48953.166666666664,1,0.0,1.0205925925925925,1,1,0,0,0,0,0,0,0,0
80000,2,2,2,24,-2,-2,-1,-1,-1,-1,1138,800,179,1755,0,1190,804,179,1755,0,1190,0,0,654.6666666666666,843.6666666666666,0,-1.0,0.014175,1,0,1,0,0,0,0,0,0,4
